fish,sampleID,site,layer,length,eye_diam,C.d15N,C.d13C,lens_age,age,species,site_class
FR-2-CAIN-05,FR-2-CAIN-05-R02,FR-3,R02,255,1.9,1.390177539,1.607847358,0.320828523,2,CAIN,mixed
FR-2-CAIN-05,FR-2-CAIN-05-R03,FR-3,R03,255,1.9,1.915341013,0.613319396,0.445697352,2,CAIN,mixed
FR-2-CAIN-05,FR-2-CAIN-05-R04,FR-3,R04,255,1.9,1.802167788,-0.296571842,0.556343924,2,CAIN,mixed
FR-2-CAIN-05,FR-2-CAIN-05-R05,FR-3,R05,255,1.9,1.523205716,-0.877629433,0.646807218,2,CAIN,mixed
FR-2-CAIN-05,FR-2-CAIN-05-R06,FR-3,R06,255,1.9,1.602625523,-0.437035398,0.741024247,2,CAIN,mixed
FR-2-CAIN-05,FR-2-CAIN-05-R07,FR-3,R07,255,1.9,1.523205716,-0.091051394,0.949797066,2,CAIN,mixed
FR-2-CAIN-05,FR-2-CAIN-05-R08,FR-3,R08,255,1.9,1.314728722,-0.029942355,1.179090136,2,CAIN,mixed
FR-2-CAIN-05,FR-2-CAIN-05-R09,FR-3,R09,255,1.9,1.212475721,0.900917382,1.499339407,2,CAIN,mixed
FR-2-CAIN-06,FR-2-CAIN-06-R01,FR-3,R01,250,1.75,-1.921718664,0.804661232,0.196718363,2,CAIN,mixed
FR-2-CAIN-06,FR-2-CAIN-06-R02,FR-3,R02,250,1.75,-2.903546028,1.109408012,0.387045467,2,CAIN,mixed
FR-2-CAIN-06,FR-2-CAIN-06-R03,FR-3,R03,250,1.75,-2.744706414,0.268683193,0.506940189,2,CAIN,mixed
FR-2-CAIN-06,FR-2-CAIN-06-R04,FR-3,R04,250,1.75,-2.400223001,0.517697176,0.604750776,2,CAIN,mixed
FR-2-CAIN-06,FR-2-CAIN-06-R05,FR-3,R05,250,1.75,-2.479642808,1.252810525,0.685080145,2,CAIN,mixed
FR-2-CAIN-06,FR-2-CAIN-06-R06,FR-3,R06,250,1.75,-2.16593457,1.400267529,0.824052253,2,CAIN,mixed
FR-2-CAIN-06,FR-2-CAIN-06-R07,FR-3,R07,250,1.75,-1.959443072,1.54904962,1.019174731,2,CAIN,mixed
FR-2-CAIN-06,FR-2-CAIN-06-R08,FR-3,R08,250,1.75,-1.409460909,1.627817739,1.221228076,2,CAIN,mixed
FR-2-CAIN-06,FR-2-CAIN-06-R09,FR-3,R09,250,1.75,0.514483917,1.916811287,1.41701262,2,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R01,FR-3,R01,335,2.35,-3.056429157,0.222314549,0.140613973,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R02,FR-3,R02,335,2.35,-4.11668358,1.272714594,0.345050004,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R03,FR-3,R03,335,2.35,-3.89033713,1.231219766,0.483937486,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R04,FR-3,R04,335,2.35,-3.889344383,1.933857696,0.584282454,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R05,FR-3,R05,335,2.35,-3.784113139,1.800565153,0.666813706,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R06,FR-3,R06,335,2.35,-2.268187572,0.692530898,0.749372042,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R07,FR-3,R07,335,2.35,-1.919733169,-1.336852949,0.9490995,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R08,FR-3,R08,335,2.35,-1.908812945,-1.711219883,1.142309579,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R09,FR-3,R09,335,2.35,-1.441228831,-0.979952694,1.29975775,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R10,FR-3,R10,335,2.35,0.312956156,0.581734611,1.457225122,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R11,FR-3,R11,335,2.35,1.93709121,2.377023459,1.656773818,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R12,FR-3,R12,335,2.35,2.181307116,2.611707889,1.931025618,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R13,FR-3,R13,335,2.35,1.978786609,1.302129708,2.213458946,4,CAIN,mixed
FR-2-CAIN-07,FR-2-CAIN-07-R14,FR-3,R14,335,2.35,1.96985188,0.247003135,2.64674859,4,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R01,FR-3,R01,300,2.1,0.626483894,2.134464141,0.088790611,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R02,FR-3,R02,300,2.1,1.9617294,1.016225255,0.219116915,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R03,FR-3,R03,300,2.1,2.4144223,0.979050665,0.303525763,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R04,FR-3,R04,300,2.1,2.089793839,0.718740187,0.401784983,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R05,FR-3,R05,300,2.1,2.125532752,0.353372165,0.482007013,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R06,FR-3,R06,300,2.1,2.116598024,0.072023913,0.547804805,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R07,FR-3,R07,300,2.1,2.27444489,0.187486262,0.613619416,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R08,FR-3,R08,300,2.1,2.002432051,0.568810353,0.679447384,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R09,FR-3,R09,300,2.1,1.989526332,0.618743907,0.778814074,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R10,FR-3,R10,300,2.1,1.909113778,0.42410806,0.957670474,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R11,FR-3,R11,300,2.1,1.557681132,0.860034209,1.103074844,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R12,FR-3,R12,300,2.1,1.964707643,1.47891649,1.248491672,2,CAIN,mixed
FR-2-CAIN-08,FR-2-CAIN-08-R13,FR-3,R13,300,2.1,2.055047673,1.688364382,1.432518706,2,CAIN,mixed
FR-2-CAIN-09,FR-2-CAIN-09-R01,FR-3,R01,237,1.75,1.388914042,3.000709121,0.165540109,2,CAIN,mixed
FR-2-CAIN-09,FR-2-CAIN-09-R02,FR-3,R02,237,1.75,1.809839019,2.385654073,0.354732292,2,CAIN,mixed
FR-2-CAIN-09,FR-2-CAIN-09-R03,FR-3,R03,237,1.75,1.776085601,1.268575052,0.510347162,2,CAIN,mixed
FR-2-CAIN-09,FR-2-CAIN-09-R04,FR-3,R04,237,1.75,1.778071096,0.343860311,0.633756091,2,CAIN,mixed
FR-2-CAIN-09,FR-2-CAIN-09-R05,FR-3,R05,237,1.75,1.758216144,0.566750115,0.744940461,2,CAIN,mixed
FR-2-CAIN-09,FR-2-CAIN-09-R06,FR-3,R06,237,1.75,1.587463559,0.958101872,0.932544497,2,CAIN,mixed
FR-2-CAIN-09,FR-2-CAIN-09-R07,FR-3,R07,237,1.75,1.841606942,1.041525631,1.13181449,2,CAIN,mixed
FR-2-CAIN-09,FR-2-CAIN-09-R08,FR-3,R08,237,1.75,2.191054093,1.063628819,1.324273299,2,CAIN,mixed
FR-2-CAIN-09,FR-2-CAIN-09-R09,FR-3,R09,237,1.75,2.424349776,1.415741847,1.523110328,2,CAIN,mixed
FR-2-CAIN-10,FR-2-CAIN-10-R01,FR-3,R01,243,1.7,0.571251029,-0.057978992,0.143333445,2,CAIN,mixed
FR-2-CAIN-10,FR-2-CAIN-10-R02,FR-3,R02,243,1.7,-1.654489063,0.662249103,0.358487691,2,CAIN,mixed
FR-2-CAIN-10,FR-2-CAIN-10-R03,FR-3,R03,243,1.7,-2.283891034,1.638766973,0.536715351,2,CAIN,mixed
FR-2-CAIN-10,FR-2-CAIN-10-R04,FR-3,R04,243,1.7,-1.86991529,0.78836701,0.664657723,2,CAIN,mixed
FR-2-CAIN-10,FR-2-CAIN-10-R05,FR-3,R05,243,1.7,-1.102521404,-0.195743414,0.79612353,2,CAIN,mixed
FR-2-CAIN-10,FR-2-CAIN-10-R06,FR-3,R06,243,1.7,-0.806682623,-0.043175594,0.966471693,2,CAIN,mixed
FR-2-CAIN-10,FR-2-CAIN-10-R07,FR-3,R07,243,1.7,-0.184229886,0.371477699,1.143602785,2,CAIN,mixed
FR-2-CAIN-10,FR-2-CAIN-10-R08,FR-3,R08,243,1.7,1.284043797,1.125911731,1.390842342,2,CAIN,mixed
FR-2-GIRO-04,FR-2-GIRO-04-R04,FR-3,R04,90,0.85,1.267287318,6.08409281,0.218679786,1,GIRO,mixed
FR-2-GIRO-04,FR-2-GIRO-04-R05,FR-3,R05,90,0.85,2.511819232,1.398831339,0.564576598,1,GIRO,mixed
FR-2-GIRO-05,FR-2-GIRO-05-R03,FR-3,R03,146,1.35,0.538247276,5.919487626,0.059943985,2,GIRO,mixed
FR-2-GIRO-05,FR-2-GIRO-05-R04,FR-3,R04,146,1.35,2.251228114,1.602640612,0.388233922,2,GIRO,mixed
FR-2-GIRO-05,FR-2-GIRO-05-R05,FR-3,R05,146,1.35,2.565555538,0.903213264,0.649276492,2,GIRO,mixed
FR-2-GIRO-05,FR-2-GIRO-05-R06,FR-3,R06,146,1.35,3.098287431,0.191717851,1.191788992,2,GIRO,mixed
FR-2-GIRO-06,FR-2-GIRO-06-R04,FR-3,R04,113,1.15,1.234291271,5.311490257,0.315884474,2,GIRO,mixed
FR-2-GIRO-06,FR-2-GIRO-06-R05,FR-3,R05,113,1.15,2.096615364,3.636312462,0.877768809,2,GIRO,mixed
FR-2-GIRO-06,FR-2-GIRO-06-R06,FR-3,R06,113,1.15,2.129002473,3.167391133,1.633683153,2,GIRO,mixed
FR-2-GIRO-07,FR-2-GIRO-07-R04,FR-3,R04,126,1.3,1.841361545,0.44461801,0.355169054,2,GIRO,mixed
FR-2-GIRO-07,FR-2-GIRO-07-R05,FR-3,R05,126,1.3,2.286731651,-0.546696903,0.739927631,2,GIRO,mixed
FR-2-GIRO-07,FR-2-GIRO-07-R06,FR-3,R06,126,1.3,2.891560557,-0.419631306,1.592587199,2,GIRO,mixed
FR-2-GIRO-08,FR-2-GIRO-08-R04,FR-3,R04,131,1.35,-0.428422753,0.688718892,0.192417215,2,GIRO,mixed
FR-2-GIRO-08,FR-2-GIRO-08-R05,FR-3,R05,131,1.35,-0.641244298,-0.336519001,0.492635006,2,GIRO,mixed
FR-2-GIRO-08,FR-2-GIRO-08-R06,FR-3,R06,131,1.35,-0.54544928,-0.894485718,0.796910081,2,GIRO,mixed
FR-2-GIRO-08,FR-2-GIRO-08-R07,FR-3,R07,131,1.35,0.377432415,-1.2153254,1.605451027,2,GIRO,mixed
FR-2-GIRO-09,FR-2-GIRO-09-R05,FR-3,R05,96,0.8,2.032972078,2.486296015,0.349481837,1,GIRO,mixed
FR-2-GIRO-10,FR-2-GIRO-10-R04,FR-3,R04,119,1.05,0.811027734,0.698813043,0.23901224,2,GIRO,mixed
FR-2-GIRO-10,FR-2-GIRO-10-R05,FR-3,R05,119,1.05,-0.028217539,-0.282998476,0.614172325,2,GIRO,mixed
FR-2-GIRO-10,FR-2-GIRO-10-R06,FR-3,R06,119,1.05,1.298712425,1.085443748,1.052119197,2,GIRO,mixed
FR-2-GIRO-11,FR-2-GIRO-11-R05,FR-3,R05,126,1.3,1.904462443,1.868974674,0.244784456,2,GIRO,mixed
FR-2-GIRO-11,FR-2-GIRO-11-R06,FR-3,R06,126,1.3,2.211922517,0.491484502,0.585223854,2,GIRO,mixed
FR-2-GIRO-11,FR-2-GIRO-11-R07,FR-3,R07,126,1.3,2.333656909,-0.233751422,0.953392829,2,GIRO,mixed
FR-2-GIRO-11,FR-2-GIRO-11-R08,FR-3,R08,126,1.3,3.099684486,-0.475810372,1.62917247,2,GIRO,mixed
FR-2-GIRO-12,FR-2-GIRO-12-R04,FR-3,R04,143,1.3,0.027176754,3.796937333,0.155316728,2,GIRO,mixed
FR-2-GIRO-12,FR-2-GIRO-12-R05,FR-3,R05,143,1.3,-0.255756308,0.681092853,0.505964552,2,GIRO,mixed
FR-2-GIRO-12,FR-2-GIRO-12-R06,FR-3,R06,143,1.3,0.986170924,0.68479176,1.045166733,2,GIRO,mixed
FR-2-GIRO-13,FR-2-GIRO-13-R04,FR-3,R04,141,1.4,0.105603814,5.925832149,0.107626897,2,GIRO,mixed
FR-2-GIRO-13,FR-2-GIRO-13-R05,FR-3,R05,141,1.4,1.627485866,3.197973207,0.444777773,2,GIRO,mixed
FR-2-GIRO-13,FR-2-GIRO-13-R06,FR-3,R06,141,1.4,2.750283388,0.774767211,0.820480676,2,GIRO,mixed
FR-2-GIRO-13,FR-2-GIRO-13-R07,FR-3,R07,141,1.4,3.424359,-0.240173427,1.515646989,2,GIRO,mixed
FR-2-LECY-01,FR-2-LECY-01-R01,FR-3,R01,154,1.65,-3.76808091,1.164272275,0.319184609,2,LECY,mixed
FR-2-LECY-01,FR-2-LECY-01-R02,FR-3,R02,154,1.65,-3.649943947,3.969081369,0.484249094,2,LECY,mixed
FR-2-LECY-01,FR-2-LECY-01-R03,FR-3,R03,154,1.65,-3.013592743,4.490122038,0.597482938,2,LECY,mixed
FR-2-LECY-01,FR-2-LECY-01-R04,FR-3,R04,154,1.65,-2.314698441,4.525267077,0.710999973,2,LECY,mixed
FR-2-LECY-01,FR-2-LECY-01-R05,FR-3,R05,154,1.65,-1.637644586,4.842207229,0.928980972,2,LECY,mixed
FR-2-LECY-01,FR-2-LECY-01-R06,FR-3,R06,154,1.65,-1.559217527,4.286862471,1.170452645,2,LECY,mixed
FR-2-LECY-01,FR-2-LECY-01-R07,FR-3,R07,154,1.65,-0.129661,3.211474504,1.421175128,2,LECY,mixed
FR-2-LECY-02,FR-2-LECY-02-R01,FR-3,R01,134,1.5,-3.801834328,-1.839009665,0.310952805,2,LECY,mixed
FR-2-LECY-02,FR-2-LECY-02-R02,FR-3,R02,134,1.5,-3.826653017,-2.999875882,0.473920592,2,LECY,mixed
FR-2-LECY-02,FR-2-LECY-02-R03,FR-3,R03,134,1.5,-2.750514632,-2.648026481,0.564326909,2,LECY,mixed
FR-2-LECY-02,FR-2-LECY-02-R04,FR-3,R04,134,1.5,-2.097286719,-3.922626059,0.704981354,2,LECY,mixed
FR-2-LECY-02,FR-2-LECY-02-R05,FR-3,R05,134,1.5,-1.309045135,-3.658110381,1.119852832,2,LECY,mixed
FR-2-LECY-02,FR-2-LECY-02-R06,FR-3,R06,134,1.5,0.128453372,-1.949772629,1.51999226,2,LECY,mixed
FR-2-LECY-03,FR-2-LECY-03-R01,FR-3,R01,105,1.1,2.327389279,0.635639448,0.234388923,1,LECY,mixed
FR-2-LECY-03,FR-2-LECY-03-R02,FR-3,R02,105,1.1,2.52891704,0.767436103,0.399770106,1,LECY,mixed
FR-2-LECY-03,FR-2-LECY-03-R03,FR-3,R03,105,1.1,2.7304448,0.013707628,0.499707624,1,LECY,mixed
FR-2-LECY-03,FR-2-LECY-03-R04,FR-3,R04,105,1.1,2.630177294,0.46625786,0.635528093,1,LECY,mixed
FR-2-LECY-04,FR-2-LECY-04-R01,FR-3,R01,101,1.1,0.686377517,1.650118972,0.254193331,1,LECY,mixed
FR-2-LECY-04,FR-2-LECY-04-R02,FR-3,R02,101,1.1,0.960375851,1.380974223,0.450105047,1,LECY,mixed
FR-2-LECY-04,FR-2-LECY-04-R03,FR-3,R03,101,1.1,1.011005978,1.312278458,0.657176007,1,LECY,mixed
FR-2-LECY-05,FR-2-LECY-05-R01,FR-3,R01,105,1.1,0.721123682,1.772575246,0.294667962,1,LECY,mixed
FR-2-LECY-05,FR-2-LECY-05-R02,FR-3,R02,105,1.1,0.461023814,0.941209947,0.451066509,1,LECY,mixed
FR-2-LECY-05,FR-2-LECY-05-R03,FR-3,R03,105,1.1,0.508675699,1.284318229,0.624541547,1,LECY,mixed
FR-2-LECY-06,FR-2-LECY-06-L01,FR-3,L01,105,1.2,1.485539325,1.412469393,0.265272326,1,LECY,mixed
FR-2-LECY-06,FR-2-LECY-06-L02,FR-3,L02,105,1.2,0.995122017,0.741112153,0.414516922,1,LECY,mixed
FR-2-LECY-06,FR-2-LECY-06-L03,FR-3,L03,105,1.2,0.581146272,1.177509405,0.565390785,1,LECY,mixed
FR-2-LECY-06,FR-2-LECY-06-L04,FR-3,L04,105,1.2,0.516617679,1.713986228,0.721484346,1,LECY,mixed
FR-2-LECY-07,FR-2-LECY-07-R01,FR-3,R01,121,1.35,-2.556550663,0.101896307,0.335272369,2,LECY,mixed
FR-2-LECY-07,FR-2-LECY-07-R02,FR-3,R02,121,1.35,-3.349755986,2.374595505,0.507805937,2,LECY,mixed
FR-2-LECY-07,FR-2-LECY-07-R03,FR-3,R03,121,1.35,-2.601224304,2.548898297,0.66381346,2,LECY,mixed
FR-2-LECY-07,FR-2-LECY-07-R04,FR-3,R04,121,1.35,-2.539673954,2.094383908,0.97153858,2,LECY,mixed
FR-2-LECY-07,FR-2-LECY-07-R05,FR-3,R05,121,1.35,-1.314623431,2.156951515,1.481052798,2,LECY,mixed
FR-2-LECY-08,FR-2-LECY-08-R01,FR-3,R01,105,1.15,1.96938559,2.448352014,0.29127963,1,LECY,mixed
FR-2-LECY-08,FR-2-LECY-08-R02,FR-3,R02,105,1.15,2.041856164,0.589723822,0.470112273,1,LECY,mixed
FR-2-LECY-08,FR-2-LECY-08-R03,FR-3,R03,105,1.15,2.73876497,0.472801932,0.59160561,1,LECY,mixed
FR-2-LECY-08,FR-2-LECY-08-R04,FR-3,R04,105,1.15,2.806271806,0.412011495,0.699518033,1,LECY,mixed
FR-2-LECY-09,FR-2-LECY-09-R02,FR-3,R02,118,1.4,-4.077439968,-3.933252248,0.508324596,2,LECY,mixed
FR-2-LECY-09,FR-2-LECY-09-R03,FR-3,R03,118,1.4,-3.129366021,-4.013090485,0.727091799,2,LECY,mixed
FR-2-LECY-09,FR-2-LECY-09-R04,FR-3,R04,118,1.4,-1.778236554,-3.569672281,1.051060806,2,LECY,mixed
FR-2-LECY-09,FR-2-LECY-09-R05,FR-3,R05,118,1.4,-1.072393019,-2.222111769,1.437332505,2,LECY,mixed
FR-2-LECY-09,FR-2-LECY-09-R06,FR-3,R06,118,1.4,1.141434102,-0.391983168,1.769784873,2,LECY,mixed
FR-2-LECY-10,FR-2-LECY-10-R01,FR-3,R01,82,1.05,0.862472029,2.37345015,0.444304263,1,LECY,mixed
FR-2-LECY-10,FR-2-LECY-10-R02,FR-3,R02,82,1.05,1.307222949,1.781744871,0.645027415,1,LECY,mixed
FR-2-LECY-10,FR-2-LECY-10-R03,FR-3,R03,82,1.05,1.293324482,1.604995082,0.838475939,1,LECY,mixed
FR-3-CACL-01,FR-3-CACL-01-R01,FR-2,R01,139,1.05,0.521709506,5.734495788,0.324293297,2,CACL,native
FR-3-CACL-01,FR-3-CACL-01-R02,FR-2,R02,139,1.05,0.635008078,6.627025557,0.718038009,2,CACL,native
FR-3-CACL-01,FR-3-CACL-01-R03,FR-2,R03,139,1.05,2.759853226,6.395233396,1.127631424,2,CACL,native
FR-3-CACL-01,FR-3-CACL-01-R04,FR-2,R04,139,1.05,3.884888169,5.470084471,1.476469419,2,CACL,native
FR-3-CACL-02,FR-3-CACL-02-R01,FR-2,R01,166,1.3,0.274241573,6.750030217,0.317299027,3,CACL,native
FR-3-CACL-02,FR-3-CACL-02-R03,FR-2,R03,166,1.3,0.441207889,8.221034224,0.907928515,3,CACL,native
FR-3-CACL-02,FR-3-CACL-02-R04,FR-2,R04,166,1.3,1.192556314,5.837952478,1.569994073,3,CACL,native
FR-3-CACL-02,FR-3-CACL-02-R05,FR-2,R05,166,1.3,0.162930695,5.012066416,2.254793731,3,CACL,native
FR-3-CACL-03,FR-3-CACL-03-L01,FR-2,L01,128,1.1,0.778122064,6.389904999,0.448377301,2,CACL,native
FR-3-CACL-03,FR-3-CACL-03-L02,FR-2,L02,128,1.1,1.685504487,6.105215486,0.994447409,2,CACL,native
FR-3-CACL-03,FR-3-CACL-03-L03,FR-2,L03,128,1.1,2.620714629,5.041251419,1.498304941,2,CACL,native
FR-3-CACL-03,FR-3-CACL-03-L04,FR-2,L04,128,1.1,3.060988904,4.722263026,1.909019777,2,CACL,native
FR-3-CACL-04,FR-3-CACL-04-R01,FR-2,R01,122,1.1,0.085410619,7.24073427,0.405223925,2,CACL,native
FR-3-CACL-04,FR-3-CACL-04-R02,FR-2,R02,122,1.1,-2.500579594,12.42167954,0.836313683,2,CACL,native
FR-3-CACL-04,FR-3-CACL-04-R04,FR-2,R04,122,1.1,-2.679472076,12.97482637,1.520012167,2,CACL,native
FR-3-CACL-05,FR-3-CACL-05-R01,FR-2,R01,102,0.8,-1.67270494,7.158874448,0.420441976,2,CACL,native
FR-3-CACL-05,FR-3-CACL-05-R02,FR-2,R02,102,0.8,-2.728170585,6.899059047,1.325922446,2,CACL,native
FR-3-CACL-06,FR-3-CACL-06-R01,FR-2,R01,81,0.7,0.746318956,5.882226267,0.600183213,1,CACL,native
FR-3-CACL-07,FR-3-CACL-07-R01,FR-2,R01,87,0.7,0.229518452,5.029111827,0.502457877,1,CACL,native
FR-3-CACL-08,FR-3-CACL-08-R01,FR-2,R01,81,0.65,-0.119683286,3.01644484,0.4044534,1,CACL,native
FR-3-CACL-09,FR-3-CACL-09-R01,FR-2,R01,72,0.65,-0.295594227,2.706656624,0.553957713,1,CACL,native
FR-3-CACL-11,FR-3-CACL-11-R01,FR-2,R01,83,0.65,0.538243509,3.500597053,0.474137736,1,CACL,native
FR-3-CAIN-01,FR-3-CAIN-01-R01,FR-2,R01,158,1.35,-1.903638872,8.941824401,0.345598667,2,CAIN,native
FR-3-CAIN-01,FR-3-CAIN-01-R02,FR-2,R02,158,1.35,-1.55877392,5.234517414,0.695269298,2,CAIN,native
FR-3-CAIN-01,FR-3-CAIN-01-R03,FR-2,R03,158,1.35,-1.243724382,5.476957851,1.062879727,2,CAIN,native
FR-3-CAIN-01,FR-3-CAIN-01-R04,FR-2,R04,158,1.35,-0.637477638,5.460470274,1.390687017,2,CAIN,native
FR-3-CAIN-01,FR-3-CAIN-01-R05,FR-2,R05,158,1.35,0.720117532,5.517558274,1.718881175,2,CAIN,native
FR-3-CAIN-02,FR-3-CAIN-02-R01,FR-2,R01,124,1.15,0.072129208,6.153403893,0.45064186,2,CAIN,native
FR-3-CAIN-02,FR-3-CAIN-02-R02,FR-2,R02,124,1.15,-1.389819909,9.296110125,0.722513852,2,CAIN,native
FR-3-CAIN-02,FR-3-CAIN-02-R03,FR-2,R03,124,1.15,-1.684992505,10.53797433,1.119942229,2,CAIN,native
FR-3-CAIN-02,FR-3-CAIN-02-R04,FR-2,R04,124,1.15,-1.578650863,10.38907829,1.729444193,2,CAIN,native
FR-3-CAIN-03,FR-3-CAIN-03-R01,FR-2,R01,100,0.95,1.010320892,7.251605964,0.389612095,1,CAIN,native
FR-3-CAIN-03,FR-3-CAIN-03-R02,FR-2,R02,100,0.95,2.144300458,8.221534416,0.6999093,1,CAIN,native
FR-3-CAIN-04,FR-3-CAIN-04-R01,FR-2,R01,89,0.85,0.059209195,6.714411795,0.301157493,1,CAIN,native
FR-3-CAIN-04,FR-3-CAIN-04-R02,FR-2,R02,89,0.85,0.81751455,6.183506352,0.603516278,1,CAIN,native
FR-3-CAIN-05,FR-3-CAIN-05-R01,FR-2,R01,82,0.85,0.400098758,6.701995274,0.334636938,1,CAIN,native
FR-3-CAIN-05,FR-3-CAIN-05-R02,FR-2,R02,82,0.85,1.037154764,7.663988172,0.700160452,1,CAIN,native
FR-3-GIRO-02,FR-3-GIRO-02-R01,FR-2,R01,164,1.45,1.144445078,5.848245287,0.2341944,4,GIRO,native
FR-3-GIRO-02,FR-3-GIRO-02-R02,FR-2,R02,164,1.45,2.020024393,5.332261089,0.74422612,4,GIRO,native
FR-3-GIRO-02,FR-3-GIRO-02-R03,FR-2,R03,164,1.45,1.713919479,4.889532641,1.289765374,4,GIRO,native
FR-3-GIRO-02,FR-3-GIRO-02-R04,FR-2,R04,164,1.45,1.486328488,6.500696119,1.830930788,4,GIRO,native
FR-3-GIRO-02,FR-3-GIRO-02-R05,FR-2,R05,164,1.45,0.9297741,8.232746628,2.339532476,4,GIRO,native
FR-3-GIRO-02,FR-3-GIRO-02-R06,FR-2,R06,164,1.45,1.154383549,7.933879796,2.79457025,4,GIRO,native
FR-3-GIRO-03,FR-3-GIRO-03-R01,FR-2,R01,147,1.25,0.72065963,4.714441412,0.278150054,4,GIRO,native
FR-3-GIRO-03,FR-3-GIRO-03-R02,FR-2,R02,147,1.25,0.456296296,6.44452503,0.705568787,4,GIRO,native
FR-3-GIRO-03,FR-3-GIRO-03-R03,FR-2,R03,147,1.25,0.129320592,4.392279243,1.144638162,4,GIRO,native
FR-3-GIRO-03,FR-3-GIRO-03-R04,FR-2,R04,147,1.25,1.311004821,4.145180756,1.520170815,4,GIRO,native
FR-3-GIRO-03,FR-3-GIRO-03-R05,FR-2,R05,147,1.25,1.683697492,5.035450423,1.854105633,4,GIRO,native
FR-3-GIRO-03,FR-3-GIRO-03-R06,FR-2,R06,147,1.25,1.51176194,5.398096287,2.368488556,4,GIRO,native
FR-3-GIRO-04,FR-3-GIRO-04-R01,FR-2,R01,136,1.15,-0.157901226,6.180336359,0.204251928,3,GIRO,native
FR-3-GIRO-04,FR-3-GIRO-04-R03,FR-2,R03,136,1.15,1.326906375,7.920629717,0.727873228,3,GIRO,native
FR-3-GIRO-04,FR-3-GIRO-04-R04,FR-2,R04,136,1.15,1.431260323,7.510783059,1.232476784,3,GIRO,native
FR-3-GIRO-05,FR-3-GIRO-05-R01,FR-2,R01,136,1.15,-0.79893262,7.37491026,0.292307714,3,GIRO,native
FR-3-GIRO-05,FR-3-GIRO-05-R02,FR-2,R02,136,1.15,-0.143987366,8.811534973,0.6592107,3,GIRO,native
FR-3-GIRO-05,FR-3-GIRO-05-R03,FR-2,R03,136,1.15,0.737555031,7.255355893,1.106892299,3,GIRO,native
FR-3-GIRO-05,FR-3-GIRO-05-R04,FR-2,R04,136,1.15,1.111241549,8.302808298,1.680689816,3,GIRO,native
FR-3-GIRO-06,FR-3-GIRO-06-R01,FR-2,R01,135,1.4,-0.343750638,7.283754035,0.178762347,4,GIRO,native
FR-3-GIRO-06,FR-3-GIRO-06-R03,FR-2,R03,135,1.4,-1.886201372,9.96907455,0.639225051,4,GIRO,native
FR-3-GIRO-06,FR-3-GIRO-06-R04,FR-2,R04,135,1.4,-0.493821554,10.1218601,1.34900651,4,GIRO,native
FR-3-GIRO-06,FR-3-GIRO-06-R05,FR-2,R05,135,1.4,1.016826073,4.962528469,2.203081637,4,GIRO,native
FR-3-GIRO-06,FR-3-GIRO-06-R06,FR-2,R06,135,1.4,1.901350012,2.076007733,3.345030555,4,GIRO,native
FR-3-GIRO-07,FR-3-GIRO-07-R01,FR-2,R01,116,1.1,-1.512514854,6.141527539,0.418517966,4,GIRO,native
FR-3-GIRO-07,FR-3-GIRO-07-R02,FR-2,R02,116,1.1,-1.318714665,7.949111287,1.083901081,4,GIRO,native
FR-3-GIRO-07,FR-3-GIRO-07-R03,FR-2,R03,116,1.1,0.227711457,7.64070475,1.856614538,4,GIRO,native
FR-3-GIRO-07,FR-3-GIRO-07-R04,FR-2,R04,116,1.1,1.445174183,6.777903667,3.018771012,4,GIRO,native
FR-3-GIRO-08,FR-3-GIRO-08-R01,FR-2,R01,117,1.1,2.35718703,4.86009333,0.192024232,3,GIRO,native
